children1,children2,children3,children4 (gene_ID)
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],AN8867.2
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],AN9157.2
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],AN9400.2
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],AN9419.2
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20020
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20022
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20023
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20024
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20025
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20026
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20027
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20028
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20029
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20030
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20031
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20032
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20033
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20034
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20035
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20036
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20037
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20038
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20039
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20040
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20041
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20042
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20043
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20044
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20045
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20046
09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ani00970],ANID_20047
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN0708.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN0712.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN0812.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN1222.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN1804.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN2217.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN2227.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN2612.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN2828.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN3903.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN3904.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN3949.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN4102.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN5976.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN6652.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN7396.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN7865.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00999 Biosynthesis of various plant secondary metabolites [PATH:ani00999],AN7915.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN1037.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN1840.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN1968.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN4009.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN4135.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN4353.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN5000.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN5646.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN5698.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN5861.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN6435.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN6731.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN6752.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN7204.2
09100 Metabolism,09103 Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ani01040],AN8117.2
09160 Human Diseases,09175 Drug resistance: antimicrobial,01501 beta-Lactam resistance [PATH:ani01501],AN1416.2
09160 Human Diseases,09175 Drug resistance: antimicrobial,01501 beta-Lactam resistance [PATH:ani01501],AN2870.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN0404.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN0426.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN0771.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN1014.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN1174.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN2300.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN2349.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN3608.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN4091.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN5194.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN5528.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN6237.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN7581.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN7729.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN8344.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN8928.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN9342.2
09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ani02010],AN9344.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0124.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0189.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0247.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0305.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0475.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0647.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0695.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0707.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN0745.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1215.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1272.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1319.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1366.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1401.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1474.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1485.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1486.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1666.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1711.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN1983.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN2252.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN2263.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN2437.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN2737.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN2759.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN3069.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN3167.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN3455.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN3652.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN3794.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN3864.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN4298.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN4330.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN4460.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN4563.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN4631.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN4648.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN5010.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN5443.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN5455.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN5482.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN5865.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6171.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6310.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6334.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6363.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6495.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6907.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN6939.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN7458.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN7566.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8183.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8185.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8253.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8254.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8293.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8691.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8824.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8851.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN8860.2
09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ani03008],AN9058.2
